2022-06-23 00:54:20 startup archives unpack
2022-06-23 00:55:28 status installed libxdmcp6:amd64 1:1.1.2-3
2022-06-23 00:55:28 configure libgmpxx4ldbl:amd64 2:6.1.2+dfsg-1+deb9u1 <none>
2022-06-23 00:55:28 status unpacked libgmpxx4ldbl:amd64 2:6.1.2+dfsg-1+deb9u1
2022-06-23 00:55:28 status half-configured libgmpxx4ldbl:amd64 2:6.1.2+dfsg-1+deb9u1
2022-06-23 00:55:28 status installed libgmpxx4ldbl:amd64 2:6.1.2+dfsg-1+deb9u1
2022-06-23 00:55:28 configure libevent-2.0-5:amd64 2.0.21-stable-3 <none>
2022-06-23 00:55:28 status unpacked libevent-2.0-5:amd64 2.0.21-stable-3
2022-06-23 00:55:28 status half-configured libevent-2.0-5:amd64 2.0.21-stable-3
2022-06-23 00:55:28 status installed libevent-2.0-5:amd64 2.0.21-stable-3
2022-06-23 00:55:28 configure x11-common:all 1:7.7+19 <none>
2022-06-23 00:55:28 status unpacked x11-common:all 1:7.7+19
2022-06-23 00:55:28 status unpacked x11-common:all 1:7.7+19
2022-06-23 00:55:28 status unpacked x11-common:all 1:7.7+19
2022-06-23 00:55:28 status unpacked x11-common:all 1:7.7+19
2022-06-23 00:55:28 status unpacked x11-common:all 1:7.7+19
2022-06-23 00:55:28 status unpacked x11-common:all 1:7.7+19
2022-06-23 00:55:28 status unpacked x11-common:all 1:7.7+19
2022-06-23 00:55:28 status unpacked x11-common:all 1:7.7+19
2022-06-23 00:55:28 status unpacked x11-common:all 1:7.7+19
2022-06-23 00:55:28 status unpacked x11-common:all 1:7.7+19
2022-06-23 00:55:28 status unpacked x11-common:all 1:7.7+19
2022-06-23 00:55:28 status unpacked x11-common:all 1:7.7+19
2022-06-23 00:55:28 status unpacked x11-common:all 1:7.7+19
2022-06-23 00:55:28 status unpacked x11-common:all 1:7.7+19
2022-06-23 00:55:28 status unpacked x11-common:all 1:7.7+19
2022-06-23 00:55:28 status half-configured x11-common:all 1:7.7+19
2022-06-23 00:55:28 status installed x11-common:all 1:7.7+19
2022-06-23 00:55:28 configure hicolor-icon-theme:all 0.15-1 <none>
2022-06-23 00:55:28 status unpacked hicolor-icon-theme:all 0.15-1
2022-06-23 00:55:28 status half-configured hicolor-icon-theme:all 0.15-1
2022-06-23 00:55:28 status installed hicolor-icon-theme:all 0.15-1
2022-06-23 00:55:28 configure libglib2.0-bin:amd64 2.50.3-2+deb9u3 <none>
2022-06-23 00:55:28 status unpacked libglib2.0-bin:amd64 2.50.3-2+deb9u3
2022-06-23 00:55:28 status half-configured libglib2.0-bin:amd64 2.50.3-2+deb9u3
2022-06-23 00:55:28 status installed libglib2.0-bin:amd64 2.50.3-2+deb9u3
2022-06-23 00:55:28 configure libc6-dev:amd64 2.24-11+deb9u4 <none>
2022-06-23 00:55:28 status unpacked libc6-dev:amd64 2.24-11+deb9u4
2022-06-23 00:55:28 status half-configured libc6-dev:amd64 2.24-11+deb9u4
2022-06-23 00:55:28 status installed libc6-dev:amd64 2.24-11+deb9u4
2022-06-23 00:55:28 configure libexif12:amd64 0.6.21-2+deb9u5 <none>
2022-06-23 00:55:28 status unpacked libexif12:amd64 0.6.21-2+deb9u5
2022-06-23 00:55:28 status half-configured libexif12:amd64 0.6.21-2+deb9u5
2022-06-23 00:55:28 status installed libexif12:amd64 0.6.21-2+deb9u5
2022-06-23 00:55:28 configure libcurl4-openssl-dev:amd64 7.52.1-5+deb9u16 <none>
2022-06-23 00:55:28 status unpacked libcurl4-openssl-dev:amd64 7.52.1-5+deb9u16
2022-06-23 00:55:28 status half-configured libcurl4-openssl-dev:amd64 7.52.1-5+deb9u16
2022-06-23 00:55:28 status installed libcurl4-openssl-dev:amd64 7.52.1-5+deb9u16
2022-06-23 00:55:28 configure libcdt5:amd64 2.38.0-17+deb9u1 <none>
2022-06-23 00:55:28 status unpacked libcdt5:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:28 status half-configured libcdt5:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:28 status installed libcdt5:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:28 configure libitm1:amd64 6.3.0-18+deb9u1 <none>
2022-06-23 00:55:28 status unpacked libitm1:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:28 status half-configured libitm1:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:28 status installed libitm1:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:28 configure libx11-data:all 2:1.6.4-3+deb9u4 <none>
2022-06-23 00:55:28 status unpacked libx11-data:all 2:1.6.4-3+deb9u4
2022-06-23 00:55:28 status half-configured libx11-data:all 2:1.6.4-3+deb9u4
2022-06-23 00:55:28 status installed libx11-data:all 2:1.6.4-3+deb9u4
2022-06-23 00:55:28 configure libmaxminddb0:amd64 1.2.0-1+deb9u1 <none>
2022-06-23 00:55:28 status unpacked libmaxminddb0:amd64 1.2.0-1+deb9u1
2022-06-23 00:55:28 status half-configured libmaxminddb0:amd64 1.2.0-1+deb9u1
2022-06-23 00:55:28 status installed libmaxminddb0:amd64 1.2.0-1+deb9u1
2022-06-23 00:55:28 configure libxau6:amd64 1:1.0.8-1 <none>
2022-06-23 00:55:28 status unpacked libxau6:amd64 1:1.0.8-1
2022-06-23 00:55:28 status half-configured libxau6:amd64 1:1.0.8-1
2022-06-23 00:55:28 status installed libxau6:amd64 1:1.0.8-1
2022-06-23 00:55:28 configure libmpdec2:amd64 2.4.2-1 <none>
2022-06-23 00:55:28 status unpacked libmpdec2:amd64 2.4.2-1
2022-06-23 00:55:28 status half-configured libmpdec2:amd64 2.4.2-1
2022-06-23 00:55:28 status installed libmpdec2:amd64 2.4.2-1
2022-06-23 00:55:28 configure libdbus-1-3:amd64 1.10.32-0+deb9u1 <none>
2022-06-23 00:55:28 status unpacked libdbus-1-3:amd64 1.10.32-0+deb9u1
2022-06-23 00:55:28 status half-configured libdbus-1-3:amd64 1.10.32-0+deb9u1
2022-06-23 00:55:28 status installed libdbus-1-3:amd64 1.10.32-0+deb9u1
2022-06-23 00:55:28 configure liblzo2-2:amd64 2.08-1.2+b2 <none>
2022-06-23 00:55:28 status unpacked liblzo2-2:amd64 2.08-1.2+b2
2022-06-23 00:55:28 status half-configured liblzo2-2:amd64 2.08-1.2+b2
2022-06-23 00:55:28 status installed liblzo2-2:amd64 2.08-1.2+b2
2022-06-23 00:55:28 configure libavahi-common-data:amd64 0.6.32-2+deb9u1 <none>
2022-06-23 00:55:28 status unpacked libavahi-common-data:amd64 0.6.32-2+deb9u1
2022-06-23 00:55:28 status half-configured libavahi-common-data:amd64 0.6.32-2+deb9u1
2022-06-23 00:55:28 status installed libavahi-common-data:amd64 0.6.32-2+deb9u1
2022-06-23 00:55:28 configure libcgraph6:amd64 2.38.0-17+deb9u1 <none>
2022-06-23 00:55:28 status unpacked libcgraph6:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:28 status half-configured libcgraph6:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:28 status installed libcgraph6:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:28 configure libwebp6:amd64 0.5.2-1+deb9u1 <none>
2022-06-23 00:55:28 status unpacked libwebp6:amd64 0.5.2-1+deb9u1
2022-06-23 00:55:28 status half-configured libwebp6:amd64 0.5.2-1+deb9u1
2022-06-23 00:55:28 status installed libwebp6:amd64 0.5.2-1+deb9u1
2022-06-23 00:55:28 configure zlib1g-dev:amd64 1:1.2.8.dfsg-5+deb9u1 <none>
2022-06-23 00:55:28 status unpacked zlib1g-dev:amd64 1:1.2.8.dfsg-5+deb9u1
2022-06-23 00:55:28 status half-configured zlib1g-dev:amd64 1:1.2.8.dfsg-5+deb9u1
2022-06-23 00:55:28 status installed zlib1g-dev:amd64 1:1.2.8.dfsg-5+deb9u1
2022-06-23 00:55:28 configure libdb-dev:amd64 5.3.1 <none>
2022-06-23 00:55:28 status unpacked libdb-dev:amd64 5.3.1
2022-06-23 00:55:28 status half-configured libdb-dev:amd64 5.3.1
2022-06-23 00:55:28 status installed libdb-dev:amd64 5.3.1
2022-06-23 00:55:28 configure libgmp-dev:amd64 2:6.1.2+dfsg-1+deb9u1 <none>
2022-06-23 00:55:28 status unpacked libgmp-dev:amd64 2:6.1.2+dfsg-1+deb9u1
2022-06-23 00:55:28 status half-configured libgmp-dev:amd64 2:6.1.2+dfsg-1+deb9u1
2022-06-23 00:55:28 status installed libgmp-dev:amd64 2:6.1.2+dfsg-1+deb9u1
2022-06-23 00:55:28 configure cpp:amd64 4:6.3.0-4 <none>
2022-06-23 00:55:28 status unpacked cpp:amd64 4:6.3.0-4
2022-06-23 00:55:28 status half-configured cpp:amd64 4:6.3.0-4
2022-06-23 00:55:28 status installed cpp:amd64 4:6.3.0-4
2022-06-23 00:55:28 configure libgts-0.7-5:amd64 0.7.6+darcs121130-4 <none>
2022-06-23 00:55:28 status unpacked libgts-0.7-5:amd64 0.7.6+darcs121130-4
2022-06-23 00:55:28 status half-configured libgts-0.7-5:amd64 0.7.6+darcs121130-4
2022-06-23 00:55:28 status installed libgts-0.7-5:amd64 0.7.6+darcs121130-4
2022-06-23 00:55:28 configure libmariadbclient-dev:amd64 10.1.48-0+deb9u2 <none>
2022-06-23 00:55:28 status unpacked libmariadbclient-dev:amd64 10.1.48-0+deb9u2
2022-06-23 00:55:28 status half-configured libmariadbclient-dev:amd64 10.1.48-0+deb9u2
2022-06-23 00:55:28 status installed libmariadbclient-dev:amd64 10.1.48-0+deb9u2
2022-06-23 00:55:28 configure libpcre3-dev:amd64 2:8.39-3 <none>
2022-06-23 00:55:28 status unpacked libpcre3-dev:amd64 2:8.39-3
2022-06-23 00:55:28 status half-configured libpcre3-dev:amd64 2:8.39-3
2022-06-23 00:55:28 status installed libpcre3-dev:amd64 2:8.39-3
2022-06-23 00:55:28 configure fontconfig-config:all 2.11.0-6.7 <none>
2022-06-23 00:55:28 status unpacked fontconfig-config:all 2.11.0-6.7
2022-06-23 00:55:28 status unpacked fontconfig-config:all 2.11.0-6.7
2022-06-23 00:55:28 status unpacked fontconfig-config:all 2.11.0-6.7
2022-06-23 00:55:28 status half-configured fontconfig-config:all 2.11.0-6.7
2022-06-23 00:55:29 status installed fontconfig-config:all 2.11.0-6.7
2022-06-23 00:55:29 configure libbz2-dev:amd64 1.0.6-8.1 <none>
2022-06-23 00:55:29 status unpacked libbz2-dev:amd64 1.0.6-8.1
2022-06-23 00:55:29 status half-configured libbz2-dev:amd64 1.0.6-8.1
2022-06-23 00:55:29 status installed libbz2-dev:amd64 1.0.6-8.1
2022-06-23 00:55:29 configure libgcc-6-dev:amd64 6.3.0-18+deb9u1 <none>
2022-06-23 00:55:29 status unpacked libgcc-6-dev:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:29 status half-configured libgcc-6-dev:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:29 status installed libgcc-6-dev:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:29 configure libpq-dev:amd64 9.6.24-0+deb9u1 <none>
2022-06-23 00:55:29 status unpacked libpq-dev:amd64 9.6.24-0+deb9u1
2022-06-23 00:55:29 status half-configured libpq-dev:amd64 9.6.24-0+deb9u1
2022-06-23 00:55:29 status installed libpq-dev:amd64 9.6.24-0+deb9u1
2022-06-23 00:55:29 configure libstdc++-6-dev:amd64 6.3.0-18+deb9u1 <none>
2022-06-23 00:55:29 status unpacked libstdc++-6-dev:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:29 status half-configured libstdc++-6-dev:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:29 status installed libstdc++-6-dev:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:29 configure x11proto-core-dev:all 7.0.31-1 <none>
2022-06-23 00:55:29 status unpacked x11proto-core-dev:all 7.0.31-1
2022-06-23 00:55:29 status half-configured x11proto-core-dev:all 7.0.31-1
2022-06-23 00:55:29 status installed x11proto-core-dev:all 7.0.31-1
2022-06-23 00:55:29 configure liblqr-1-0-dev:amd64 0.4.2-2+b2 <none>
2022-06-23 00:55:29 status unpacked liblqr-1-0-dev:amd64 0.4.2-2+b2
2022-06-23 00:55:29 status half-configured liblqr-1-0-dev:amd64 0.4.2-2+b2
2022-06-23 00:55:29 status installed liblqr-1-0-dev:amd64 0.4.2-2+b2
2022-06-23 00:55:29 configure comerr-dev:amd64 2.1-1.43.4-2+deb9u2 <none>
2022-06-23 00:55:29 status unpacked comerr-dev:amd64 2.1-1.43.4-2+deb9u2
2022-06-23 00:55:29 status half-configured comerr-dev:amd64 2.1-1.43.4-2+deb9u2
2022-06-23 00:55:29 status installed comerr-dev:amd64 2.1-1.43.4-2+deb9u2
2022-06-23 00:55:29 configure liblcms2-dev:amd64 2.8-4+deb9u1 <none>
2022-06-23 00:55:29 status unpacked liblcms2-dev:amd64 2.8-4+deb9u1
2022-06-23 00:55:29 status half-configured liblcms2-dev:amd64 2.8-4+deb9u1
2022-06-23 00:55:29 status installed liblcms2-dev:amd64 2.8-4+deb9u1
2022-06-23 00:55:29 configure libltdl-dev:amd64 2.4.6-2 <none>
2022-06-23 00:55:29 status unpacked libltdl-dev:amd64 2.4.6-2
2022-06-23 00:55:29 status half-configured libltdl-dev:amd64 2.4.6-2
2022-06-23 00:55:29 status installed libltdl-dev:amd64 2.4.6-2
2022-06-23 00:55:29 configure libilmbase-dev:amd64 2.2.0-12 <none>
2022-06-23 00:55:29 status unpacked libilmbase-dev:amd64 2.2.0-12
2022-06-23 00:55:29 status half-configured libilmbase-dev:amd64 2.2.0-12
2022-06-23 00:55:29 status installed libilmbase-dev:amd64 2.2.0-12
2022-06-23 00:55:29 configure libdjvulibre21:amd64 3.5.27.1-7+deb9u2 <none>
2022-06-23 00:55:29 status unpacked libdjvulibre21:amd64 3.5.27.1-7+deb9u2
2022-06-23 00:55:29 status half-configured libdjvulibre21:amd64 3.5.27.1-7+deb9u2
2022-06-23 00:55:29 status installed libdjvulibre21:amd64 3.5.27.1-7+deb9u2
2022-06-23 00:55:29 configure libgdbm-dev:amd64 1.8.3-14 <none>
2022-06-23 00:55:29 status unpacked libgdbm-dev:amd64 1.8.3-14
2022-06-23 00:55:29 status half-configured libgdbm-dev:amd64 1.8.3-14
2022-06-23 00:55:29 status installed libgdbm-dev:amd64 1.8.3-14
2022-06-23 00:55:29 configure libsqlite3-dev:amd64 3.16.2-5+deb9u3 <none>
2022-06-23 00:55:29 status unpacked libsqlite3-dev:amd64 3.16.2-5+deb9u3
2022-06-23 00:55:29 status half-configured libsqlite3-dev:amd64 3.16.2-5+deb9u3
2022-06-23 00:55:29 status installed libsqlite3-dev:amd64 3.16.2-5+deb9u3
2022-06-23 00:55:29 configure libmagickwand-6-headers:all 8:6.9.7.4+dfsg-11+deb9u14 <none>
2022-06-23 00:55:29 status unpacked libmagickwand-6-headers:all 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:29 status half-configured libmagickwand-6-headers:all 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:29 status installed libmagickwand-6-headers:all 8:6.9.7.4+dfsg-11+deb9u14
2022-06-23 00:55:29 configure libmaxminddb-dev:amd64 1.2.0-1+deb9u1 <none>
2022-06-23 00:55:29 status unpacked libmaxminddb-dev:amd64 1.2.0-1+deb9u1
2022-06-23 00:55:29 status half-configured libmaxminddb-dev:amd64 1.2.0-1+deb9u1
2022-06-23 00:55:29 status installed libmaxminddb-dev:amd64 1.2.0-1+deb9u1
2022-06-23 00:55:29 configure libgvpr2:amd64 2.38.0-17+deb9u1 <none>
2022-06-23 00:55:29 status unpacked libgvpr2:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:29 status half-configured libgvpr2:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:29 status installed libgvpr2:amd64 2.38.0-17+deb9u1
2022-06-23 00:55:29 configure libmariadbclient-dev-compat:amd64 10.1.48-0+deb9u2 <none>
2022-06-23 00:55:29 status unpacked libmariadbclient-dev-compat:amd64 10.1.48-0+deb9u2
2022-06-23 00:55:29 status half-configured libmariadbclient-dev-compat:amd64 10.1.48-0+deb9u2
2022-06-23 00:55:29 status installed libmariadbclient-dev-compat:amd64 10.1.48-0+deb9u2
2022-06-23 00:55:29 configure libevent-pthreads-2.0-5:amd64 2.0.21-stable-3 <none>
2022-06-23 00:55:29 status unpacked libevent-pthreads-2.0-5:amd64 2.0.21-stable-3
2022-06-23 00:55:29 status half-configured libevent-pthreads-2.0-5:amd64 2.0.21-stable-3
2022-06-23 00:55:29 status installed libevent-pthreads-2.0-5:amd64 2.0.21-stable-3
2022-06-23 00:55:29 configure libpython3.5-stdlib:amd64 3.5.3-1+deb9u5 <none>
2022-06-23 00:55:29 status unpacked libpython3.5-stdlib:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:29 status half-configured libpython3.5-stdlib:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:29 status installed libpython3.5-stdlib:amd64 3.5.3-1+deb9u5
2022-06-23 00:55:29 configure libevent-extra-2.0-5:amd64 2.0.21-stable-3 <none>
2022-06-23 00:55:29 status unpacked libevent-extra-2.0-5:amd64 2.0.21-stable-3
2022-06-23 00:55:29 status half-configured libevent-extra-2.0-5:amd64 2.0.21-stable-3
2022-06-23 00:55:29 status installed libevent-extra-2.0-5:amd64 2.0.21-stable-3
2022-06-23 00:55:29 configure libwebpmux2:amd64 0.5.2-1+deb9u1 <none>
2022-06-23 00:55:29 status unpacked libwebpmux2:amd64 0.5.2-1+deb9u1
2022-06-23 00:55:29 status half-configured libwebpmux2:amd64 0.5.2-1+deb9u1
2022-06-23 00:55:29 status installed libwebpmux2:amd64 0.5.2-1+deb9u1
2022-06-23 00:55:29 configure libharfbuzz0b:amd64 1.4.2-1 <none>
2022-06-23 00:55:29 status unpacked libharfbuzz0b:amd64 1.4.2-1
2022-06-23 00:55:29 status half-configured libharfbuzz0b:amd64 1.4.2-1
2022-06-23 00:55:29 status installed libharfbuzz0b:amd64 1.4.2-1
2022-06-23 00:55:29 configure libxau-dev:amd64 1:1.0.8-1 <none>
2022-06-23 00:55:29 status unpacked libxau-dev:amd64 1:1.0.8-1
2022-06-23 00:55:29 status half-configured libxau-dev:amd64 1:1.0.8-1
2022-06-23 00:55:29 status installed libxau-dev:amd64 1:1.0.8-1
2022-06-23 00:55:29 configure libyaml-dev:amd64 0.1.7-2 <none>
2022-06-23 00:55:29 status unpacked libyaml-dev:amd64 0.1.7-2
2022-06-23 00:55:29 status half-configured libyaml-dev:amd64 0.1.7-2
2022-06-23 00:55:29 status installed libyaml-dev:amd64 0.1.7-2
2022-06-23 00:55:29 configure autoconf:all 2.69-10 <none>
2022-06-23 00:55:29 status unpacked autoconf:all 2.69-10
2022-06-23 00:55:29 status unpacked autoconf:all 2.69-10
2022-06-23 00:55:29 status half-configured autoconf:all 2.69-10
2022-06-23 00:55:29 status installed autoconf:all 2.69-10
2022-06-23 00:55:29 configure libthai0:amd64 0.1.26-1 <none>
2022-06-23 00:55:29 status unpacked libthai0:amd64 0.1.26-1
2022-06-23 00:55:29 status half-configured libthai0:amd64 0.1.26-1
2022-06-23 00:55:29 status installed libthai0:amd64 0.1.26-1
2022-06-23 00:55:29 configure libicu-dev:amd64 57.1-6+deb9u5 <none>
2022-06-23 00:55:29 status unpacked libicu-dev:amd64 57.1-6+deb9u5
2022-06-23 00:55:29 status half-configured libicu-dev:amd64 57.1-6+deb9u5
2022-06-23 00:55:29 status installed libicu-dev:amd64 57.1-6+deb9u5
2022-06-23 00:55:29 configure libopenexr22:amd64 2.2.0-11+deb9u4 <none>
2022-06-23 00:55:29 status unpacked libopenexr22:amd64 2.2.0-11+deb9u4
2022-06-23 00:55:29 status half-configured libopenexr22:amd64 2.2.0-11+deb9u4
2022-06-23 00:55:29 status installed libopenexr22:amd64 2.2.0-11+deb9u4
2022-06-23 00:55:29 configure file:amd64 1:5.30-1+deb9u3 <none>
2022-06-23 00:55:29 status unpacked file:amd64 1:5.30-1+deb9u3
2022-06-23 00:55:29 status half-configured file:amd64 1:5.30-1+deb9u3
2022-06-23 00:55:29 status installed file:amd64 1:5.30-1+deb9u3
2022-06-23 00:55:29 configure gcc-6:amd64 6.3.0-18+deb9u1 <none>
2022-06-23 00:55:29 status unpacked gcc-6:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:29 status half-configured gcc-6:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:29 status installed gcc-6:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:29 configure libxml2-dev:amd64 2.9.4+dfsg1-2.2+deb9u7 <none>
2022-06-23 00:55:29 status unpacked libxml2-dev:amd64 2.9.4+dfsg1-2.2+deb9u7
2022-06-23 00:55:29 status half-configured libxml2-dev:amd64 2.9.4+dfsg1-2.2+deb9u7
2022-06-23 00:55:29 status installed libxml2-dev:amd64 2.9.4+dfsg1-2.2+deb9u7
2022-06-23 00:55:29 configure g++-6:amd64 6.3.0-18+deb9u1 <none>
2022-06-23 00:55:29 status unpacked g++-6:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:29 status half-configured g++-6:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:29 status installed g++-6:amd64 6.3.0-18+deb9u1
2022-06-23 00:55:29 configure libncurses5-dev:amd64 6.0+20161126-1+deb9u2 <none>
2022-06-23 00:55:29 status unpacked libncurses5-dev:amd64 6.0+20161126-1+deb9u2
2022-06-23 00:55:29 status half-configured libncurses5-dev:amd64 6.0+20161126-1+deb9u2
2022-06-23 00:55:29 status installed libncurses5-dev:amd64 6.0+20161126-1+deb9u2
2022-06-23 00:55:29 configure libevent-openssl-2.0-5:amd64 2.0.21-stable-3 <none>
2022-06-23 00:55:29 status unpacked libevent-openssl-2.0-5:amd64 2.0.21-stable-3
2022-06-23 00:55:29 status half-configured libevent-openssl-2.0-5:amd64 2.0.21-stable-3
2022-06-23 00:55:29 status installed libevent-openssl-2.0-5:amd64 2.0.21-stable-3
2022-06-23 00:55:29 configure dpkg-dev:all 1.18.26 <none>
2022-06-23 00:55:29 status unpacked dpkg-dev:all 1.18.26
2022-06-23 00:55:29 status unpacked dpkg-dev:all 1.18.26
2022-06-23 00:55:29 status unpacked dpkg-dev:all 1.18.26
2022-06-23 00:55:29 status half-configured dpkg-dev:all 1.18.26
2022-06-23 00:55:29 status installed dpkg-dev:all 1.18.26
2022-06-23 00:55:29 configure libevent-dev:amd64 2.0.21-stable-3 <none>
2022-06-23 00:55:29 status unpacked libevent-dev:amd64 2.0.21-stable-3
2022-06-23 00:55:29 status half-configured libevent-dev:amd64 2.0.21-stable-3
2022-06-23 00:55:29 status installed libevent-dev:amd64 2.0.21-stable-3
2022-06-23 00:55:29 configure libxdmcp-dev:amd64 1:1.1.2-3 <none>
2022-06-23 00:55:29 status unpacked libxdmcp-dev:amd64 1:1.1.2-3
2022-06-23 00:55:29 status half-configured libxdmcp-dev:amd64 1:1.1.2-3
2022-06-23 00:55:29 status installed libxdmcp-dev:amd64 1:1.1.2-3
2022-06-23 00:55:29 configure libexif-dev:amd64 0.6.21-2+deb9u5 <none>
2022-06-23 00:55:29 status unpacked libexif-dev:amd64 0.6.21-2+deb9u5
2022-06-23 00:55:29 status half-configured libexif-dev:amd64 0.6.21-2+deb9u5
2022-06-23 00:55:29 status installed libexif-dev:amd64 0.6.21-2+deb9u5
2022-06-23 00:55:29 configure libncursesw5-dev:amd64 6.0+20161126-1+deb9u2 <none>
2022-06-23 00:55:29 status unpacked libncursesw5-dev:amd64 6.0+20161126-1+deb9u2
2022-06-23 00:55:29 status half-configured libncursesw5-dev:amd64 6.0+20161126-1+deb9u2
2022-06-23 00:55:29 status installed libncursesw5-dev:amd64 6.0+20161126-1+deb9u2
2022-06-23 00:55:29 configure automake:all 1:1.15-6 <none>
2022-06-23 00:55:29 status unpacked automake:all 1:1.15-6
2022-06-23 00:55:29 status half-configured automake:all 1:1.15-6
2022-06-23 00:55:29 status installed automake:all 1:1.15-6
2022-06-23 00:55:29 configure libkadm5srv-mit11:amd64 1.15-1+deb9u3 <none>
2022-06-23 00:55:29 status unpacked libkadm5srv-mit11:amd64 1.15-1+deb9u3
2022-06-23 00:55:29 status half-configured libkadm5srv-mit11:amd64 1.15-1+deb9u3
2022-06-23 00:55:29 status installed libkadm5srv-mit11:amd64 1.15-1+deb9u3
2022-06-23 00:55:29 configure libice6:amd64 2:1.0.9-2 <none>
2022-06-23 00:55:29 status unpacked libice6:amd64 2:1.0.9-2
2022-06-23 00:55:29 status half-configured libice6:amd64 2:1.0.9-2
2022-06-23 00:55:29 status installed libice6:amd64 2:1.0.9-2
2022-06-23 00:55:29 configure libwebpdemux2:amd64 0.5.2-1+deb9u1 <none>
2022-06-23 00:55:29 status unpacked libwebpdemux2:amd64 0.5.2-1+deb9u1
2022-06-23 00:55:29 status half-configured libwebpdemux2:amd64 0.5.2-1+deb9u1
2022-06-23 00:55:29 status installed libwebpdemux2:amd64 0.5.2-1+deb9u1
2022-06-23 00:55:29 configure libexpat1-dev:amd64 2.2.0-2+deb9u5 <none>
2022-06-23 00:55:29 status unpacked libexpat1-dev:amd64 2.2.0-2+deb9u5
2022-06-23 00:55:29 status half-configured libexpat1-dev:amd64 2.2.0-2+deb9u5
2022-06-23 00:55:29 status installed libexpat1-dev:amd64 2.2.0-2+deb9u5
2022-06-23 00:55:29 configure libopenexr-dev:amd64 2.2.0-11+deb9u4 <none>
2022-06-23 00:55:29 status unpacked libopenexr-dev:amd64 2.2.0-11+deb9u4
2022-06-23 00:55:29 status half-configured libopenexr-dev:amd64 2.2.0-11+deb9u4
2022-06-23 00:55:29 status installed libopenexr-dev:amd64 2.2.0-11+deb9u4
2022-06-23 00:55:29 configure libavahi-common3:amd64 0.6.32-2+deb9u1 <none>
2022-06-23 00:55:29 status unpacked libavahi-common3:amd64 0.6.32-2+deb9u1
2022-06-23 00:55:29 status half-configured libavahi-common3:amd64 0.6.32-2+deb9u1
2022-06-23 00:55:29 status installed libavahi-common3:amd64 0.6.32-2+deb9u1
2022-06-23 00:55:29 configure default-libmysqlclient-dev:amd64 1.0.2 <none>
2022-06-23 00:55:29 status unpacked default-libmysqlclient-dev:amd64 1.0.2
2022-06-23 00:55:29 status half-configured default-libmysqlclient-dev:amd64 1.0.2
2022-06-23 00:55:29 status installed default-libmysqlclient-dev:amd64 1.0.2
2022-06-23 00:55:29 configure libjpeg62-turbo-dev:amd64 1:1.5.1-2+deb9u2 <none>
2022-06-23 00:55:29 status unpacked libjpeg62-turbo-dev:amd64 1:1.5.1-2+deb9u2
2022-06-23 00:55:29 status half-configured libjpeg62-turbo-dev:amd64 1:1.5.1-2+deb9u2
2022-06-23 00:55:29 status installed libjpeg62-turbo-dev:amd64 1:1.5.1-2+deb9u2
2022-06-23 00:55:29 configure libpng-dev:amd64 1.6.28-1+deb9u1 <none>
2022-06-23 00:55:29 status unpacked libpng-dev:amd64 1.6.28-1+deb9u1
2022-06-23 00:55:29 status half-configured libpng-dev:amd64 1.6.28-1+deb9u1
2022-06-23 00:55:29 status installed libpng-dev:amd64 1.6.28-1+deb9u1
2022-06-23 00:55:29 configure x11proto-render-dev:all 2:0.11.1-2 <none>
2022-06-23 00:55:29 status unpacked x11proto-render-dev:all 2:0.11.1-2
2022-06-23 00:55:29 status half-configured x11proto-render-dev:all 2:0.11.1-2
2022-06-23 00:55:29 status installed x11proto-render-dev:all 2:0.11.1-2
2022-06-23 00:55:29 configure libxcb1:amd64 1.12-1 <none>
2022-06-23 00:55:29 status unpacked libxcb1:amd64 1.12-1
2022-06-23 00:55:29 status half-configured libxcb1:amd64 1.12-1
2022-06-23 00:55:29 status installed libxcb1:amd64 1.12-1
2022-06-23 00:55:29 configure x11proto-input-dev:all 2.3.2-1 <none>
